scenario,batch,replicate,seed,method,truth,estimate,absolute_error,released,ridge,kernel_ridge,kernel_bandwidth
moderate,2,3,2054222515,rbf_kernel_ridge,0.9766547671242862,0.8343760292223776,0.1422787379019086,True,,0.01,2.0
moderate,2,3,2054222515,atlas,0.9766547671242862,0.791936953451121,0.1847178136731652,True,,,
moderate,2,3,2054222515,atlas_no_rejection,0.9766547671242862,0.791936953451121,0.1847178136731652,True,,,
moderate,2,3,2054222515,semantic_forced,0.9766547671242862,0.45719317801170434,0.5194615891125819,True,,,
moderate,2,4,3506522236,ivw_meta,0.5783976575760629,0.14580335380285053,0.43259430377321234,True,,,
moderate,2,4,3506522236,random_effects_meta,0.5783976575760629,0.134553366406108,0.4438442911699549,True,,,
moderate,2,4,3506522236,full_nearest,0.5783976575760629,0.7608634298607515,0.18246577228468863,True,,,
moderate,2,4,3506522236,ridge_meta_regression,0.5783976575760629,0.38807072837026785,0.19032692920579503,True,1.0,,
moderate,2,4,3506522236,rbf_kernel_ridge,0.5783976575760629,0.3864558415120236,0.19194181606403926,True,,0.1,2.0
moderate,2,4,3506522236,atlas,0.5783976575760629,0.42046383898782846,0.1579338185882344,True,,,
moderate,2,4,3506522236,atlas_no_rejection,0.5783976575760629,0.42046383898782846,0.1579338185882344,True,,,
moderate,2,4,3506522236,semantic_forced,0.5783976575760629,0.2245244050842432,0.35387325249181967,True,,,
moderate,2,5,1879174751,ivw_meta,0.4002586270199865,0.17453500614002543,0.22572362087996106,True,,,
moderate,2,5,1879174751,random_effects_meta,0.4002586270199865,0.17609151763439576,0.22416710938559073,True,,,
moderate,2,5,1879174751,full_nearest,0.4002586270199865,0.6464879711096487,0.24622934408966224,True,,,
moderate,2,5,1879174751,ridge_meta_regression,0.4002586270199865,0.14229392805464092,0.2579646989653456,True,0.1,,
moderate,2,5,1879174751,rbf_kernel_ridge,0.4002586270199865,0.16711452260822732,0.23314410441175917,True,,0.01,2.0
moderate,2,5,1879174751,atlas,0.4002586270199865,0.1424227090994183,0.2578359179205682,True,,,
moderate,2,5,1879174751,atlas_no_rejection,0.4002586270199865,0.1424227090994183,0.2578359179205682,True,,,
moderate,2,5,1879174751,semantic_forced,0.4002586270199865,0.2004533550877489,0.1998052719322376,True,,,
moderate,2,6,1493580579,ivw_meta,0.8170306359540611,0.0777460769128065,0.7392845590412547,True,,,
moderate,2,6,1493580579,random_effects_meta,0.8170306359540611,0.09208353298458555,0.7249471029694756,True,,,
moderate,2,6,1493580579,full_nearest,0.8170306359540611,0.6207746712474705,0.19625596470659057,True,,,
moderate,2,6,1493580579,ridge_meta_regression,0.8170306359540611,0.661023171333713,0.1560074646203481,True,0.1,,
moderate,2,6,1493580579,rbf_kernel_ridge,0.8170306359540611,0.6749935072368425,0.14203712871721863,True,,0.01,2.0
moderate,2,6,1493580579,atlas,0.8170306359540611,0.6190677143136734,0.19796292164038776,True,,,
moderate,2,6,1493580579,atlas_no_rejection,0.8170306359540611,0.6190677143136734,0.19796292164038776,True,,,
moderate,2,6,1493580579,semantic_forced,0.8170306359540611,0.27379575604493894,0.5432348799091222,True,,,
moderate,2,7,5300969,ivw_meta,0.28281231483144237,0.4214226029297743,0.13861028809833192,True,,,
moderate,2,7,5300969,random_effects_meta,0.28281231483144237,0.4417875969513928,0.15897528211995043,True,,,
moderate,2,7,5300969,full_nearest,0.28281231483144237,1.492785264984441,1.2099729501529988,True,,,
moderate,2,7,5300969,ridge_meta_regression,0.28281231483144237,0.25287542239396443,0.029936892437477935,True,1.0,,
moderate,2,7,5300969,rbf_kernel_ridge,0.28281231483144237,0.2211091758382426,0.06170313899319976,True,,0.01,2.0
moderate,2,7,5300969,atlas,0.28281231483144237,0.1538394373389784,0.12897287749246397,False,,,
moderate,2,7,5300969,atlas_no_rejection,0.28281231483144237,0.1538394373389784,0.12897287749246397,True,,,
moderate,2,7,5300969,semantic_forced,0.28281231483144237,0.6678173818765565,0.3850050670451141,True,,,
moderate,2,8,325330976,ivw_meta,1.6077140275673718,0.3202636335372121,1.2874503940301598,True,,,
moderate,2,8,325330976,random_effects_meta,1.6077140275673718,0.3695567393190204,1.2381572882483514,True,,,
moderate,2,8,325330976,full_nearest,1.6077140275673718,1.5939818351064108,0.013732192460961024,True,,,
moderate,2,8,325330976,ridge_meta_regression,1.6077140275673718,1.2842668826763446,0.3234471448910272,True,1.0,,
moderate,2,8,325330976,rbf_kernel_ridge,1.6077140275673718,1.4284540181404242,0.17926000942694764,True,,0.01,2.0
moderate,2,8,325330976,atlas,1.6077140275673718,1.4015763981488858,0.206137629418486,False,,,
moderate,2,8,325330976,atlas_no_rejection,1.6077140275673718,1.4015763981488858,0.206137629418486,True,,,
moderate,2,8,325330976,semantic_forced,1.6077140275673718,0.8425560277891124,0.7651579997782594,True,,,
moderate,2,9,1463264476,ivw_meta,0.23427835519763374,-0.3266149923521934,0.5608933475498271,True,,,
moderate,2,9,1463264476,random_effects_meta,0.23427835519763374,-0.31337566470533684,0.5476540199029706,True,,,
moderate,2,9,1463264476,full_nearest,0.23427835519763374,-0.2612333769369921,0.49551173213462585,True,,,
moderate,2,9,1463264476,ridge_meta_regression,0.23427835519763374,-0.0427166658670336,0.27699502106466733,True,0.01,,
moderate,2,9,1463264476,rbf_kernel_ridge,0.23427835519763374,-0.061976100298631265,0.296254455496265,True,,0.01,2.0
moderate,2,9,1463264476,atlas,0.23427835519763374,-0.039845476364825425,0.2741238315624592,True,,,
moderate,2,9,1463264476,atlas_no_rejection,0.23427835519763374,-0.039845476364825425,0.2741238315624592,True,,,
moderate,2,9,1463264476,semantic_forced,0.23427835519763374,-0.39218105442869317,0.626459409626327,True,,,
moderate,2,10,1440527531,ivw_meta,-0.06309543084114472,-0.13967674389812498,0.07658131305698027,True,,,
moderate,2,10,1440527531,random_effects_meta,-0.06309543084114472,-0.18897282778117586,0.12587739694003114,True,,,
moderate,2,10,1440527531,full_nearest,-0.06309543084114472,-0.23692847827763774,0.17383304743649303,True,,,
moderate,2,10,1440527531,ridge_meta_regression,-0.06309543084114472,0.17112108809122664,0.23421651893237136,True,0.1,,
moderate,2,10,1440527531,rbf_kernel_ridge,-0.06309543084114472,0.20250285097476814,0.26559828181591283,True,,0.01,2.0
moderate,2,10,1440527531,atlas,-0.06309543084114472,0.16972767821103493,0.23282310905217965,False,,,
moderate,2,10,1440527531,atlas_no_rejection,-0.06309543084114472,0.16972767821103493,0.23282310905217965,True,,,
moderate,2,10,1440527531,semantic_forced,-0.06309543084114472,-0.03791861779979587,0.025176813041348847,True,,,
moderate,2,11,2984478985,ivw_meta,1.2478395644201987,0.5229619520641645,0.7248776123560342,True,,,
moderate,2,11,2984478985,random_effects_meta,1.2478395644201987,0.5456281770975678,0.7022113873226309,True,,,
moderate,2,11,2984478985,full_nearest,1.2478395644201987,1.349834809701332,0.10199524528113324,True,,,
moderate,2,11,2984478985,ridge_meta_regression,1.2478395644201987,1.0220447048479069,0.22579485957229184,True,0.01,,
moderate,2,11,2984478985,rbf_kernel_ridge,1.2478395644201987,1.001802575557082,0.24603698886311665,True,,0.01,2.0
moderate,2,11,2984478985,atlas,1.2478395644201987,0.9894115897143252,0.25842797470587353,False,,,
moderate,2,11,2984478985,atlas_no_rejection,1.2478395644201987,0.9894115897143252,0.25842797470587353,True,,,
moderate,2,11,2984478985,semantic_forced,1.2478395644201987,0.8676476749960029,0.3801918894241958,True,,,
moderate,2,12,2361903278,ivw_meta,1.0917278177720549,0.37322891638334493,0.71849890138871,True,,,
moderate,2,12,2361903278,random_effects_meta,1.0917278177720549,0.35741396605246883,0.734313851719586,True,,,
moderate,2,12,2361903278,full_nearest,1.0917278177720549,1.5887572646489196,0.4970294468768648,True,,,
moderate,2,12,2361903278,ridge_meta_regression,1.0917278177720549,1.0974177281867092,0.005689910414654387,True,0.1,,
moderate,2,12,2361903278,rbf_kernel_ridge,1.0917278177720549,1.0753492923524943,0.01637852541956053,True,,0.01,2.0
moderate,2,12,2361903278,atlas,1.0917278177720549,1.119129984090043,0.027402166317988197,True,,,
moderate,2,12,2361903278,atlas_no_rejection,1.0917278177720549,1.119129984090043,0.027402166317988197,True,,,
moderate,2,12,2361903278,semantic_forced,1.0917278177720549,0.581019355735427,0.5107084620366279,True,,,
moderate,2,13,1122841523,ivw_meta,0.580607067724703,0.007940113842585961,0.5726669538821171,True,,,
moderate,2,13,1122841523,random_effects_meta,0.580607067724703,0.0007935019415564908,0.5798135657831466,True,,,
moderate,2,13,1122841523,full_nearest,0.580607067724703,1.347424754078775,0.7668176863540719,True,,,
moderate,2,13,1122841523,ridge_meta_regression,0.580607067724703,0.42796627208378285,0.1526407956409202,True,1.0,,
moderate,2,13,1122841523,rbf_kernel_ridge,0.580607067724703,0.8304102424768856,0.2498031747521825,True,,0.01,1.0
moderate,2,13,1122841523,atlas,0.580607067724703,0.48098088839839065,0.0996261793263124,True,,,
moderate,2,13,1122841523,atlas_no_rejection,0.580607067724703,0.48098088839839065,0.0996261793263124,True,,,
moderate,2,13,1122841523,semantic_forced,0.580607067724703,-0.2032824123752251,0.7838894800999281,True,,,
moderate,2,14,2509741781,ivw_meta,0.34043051484253994,0.015687607838095974,0.32474290700444397,True,,,
moderate,2,14,2509741781,random_effects_meta,0.34043051484253994,0.03543411825391655,0.3049963965886234,True,,,
moderate,2,14,2509741781,full_nearest,0.34043051484253994,-0.32269686226937105,0.663127377111911,True,,,
moderate,2,14,2509741781,ridge_meta_regression,0.34043051484253994,0.283942388318412,0.056488126524127935,True,0.01,,
moderate,2,14,2509741781,rbf_kernel_ridge,0.34043051484253994,0.2616103531926247,0.07882016164991523,True,,0.01,2.0
moderate,2,14,2509741781,atlas,0.34043051484253994,0.28524969710883674,0.0551808177337032,True,,,
moderate,2,14,2509741781,atlas_no_rejection,0.34043051484253994,0.28524969710883674,0.0551808177337032,True,,,
moderate,2,14,2509741781,semantic_forced,0.34043051484253994,0.20888497091057567,0.13154554393196427,True,,,
moderate,2,15,10853627,ivw_meta,1.1654835290904637,-0.049013817703693015,1.2144973467941567,True,,,
moderate,2,15,10853627,random_effects_meta,1.1654835290904637,-0.04206742445464906,1.2075509535451128,True,,,
moderate,2,15,10853627,full_nearest,1.1654835290904637,1.2432200614257491,0.07773653233528544,True,,,
moderate,2,15,10853627,ridge_meta_regression,1.1654835290904637,0.9281569912683293,0.23732653782213442,True,0.01,,
moderate,2,15,10853627,rbf_kernel_ridge,1.1654835290904637,0.8480894590797142,0.3173940700107495,True,,0.01,2.0
moderate,2,15,10853627,atlas,1.1654835290904637,0.9324275956440077,0.23305593344645603,False,,,
moderate,2,15,10853627,atlas_no_rejection,1.1654835290904637,0.9324275956440077,0.23305593344645603,True,,,
moderate,2,15,10853627,semantic_forced,1.1654835290904637,0.42578132708083594,0.7397022020096278,True,,,
moderate,2,16,3698784866,ivw_meta,0.3546735713100288,-0.243575172929072,0.5982487442391008,True,,,
moderate,2,16,3698784866,random_effects_meta,0.3546735713100288,-0.2387247039203919,0.5933982752304208,True,,,
moderate,2,16,3698784866,full_nearest,0.3546735713100288,0.04044451472545779,0.314229056584571,True,,,
moderate,2,16,3698784866,ridge_meta_regression,0.3546735713100288,0.3053440532224293,0.0493295180875995,True,0.1,,
moderate,2,16,3698784866,rbf_kernel_ridge,0.3546735713100288,0.1709883862363941,0.1836851850736347,True,,0.01,2.0
moderate,2,16,3698784866,atlas,0.3546735713100288,0.08841397170856444,0.2662595996014644,True,,,
moderate,2,16,3698784866,atlas_no_rejection,0.3546735713100288,0.08841397170856444,0.2662595996014644,True,,,
moderate,2,16,3698784866,semantic_forced,0.3546735713100288,-0.06893681977572172,0.4236103910857505,True,,,
moderate,2,17,1522521666,ivw_meta,0.014592607508307348,-0.5211952202496378,0.5357878277579452,True,,,
moderate,2,17,1522521666,random_effects_meta,0.014592607508307348,-0.511613352952503,0.5262059604608104,True,,,
moderate,2,17,1522521666,full_nearest,0.014592607508307348,-0.7070134258859591,0.7216060333942664,True,,,
moderate,2,17,1522521666,ridge_meta_regression,0.014592607508307348,-0.11087437821136992,0.12546698571967727,True,1.0,,
moderate,2,17,1522521666,rbf_kernel_ridge,0.014592607508307348,-0.02586976059206214,0.04046236810036949,True,,0.01,2.0
moderate,2,17,1522521666,atlas,0.014592607508307348,-0.2158619047083306,0.23045451221663796,False,,,
moderate,2,17,1522521666,atlas_no_rejection,0.014592607508307348,-0.2158619047083306,0.23045451221663796,True,,,
moderate,2,17,1522521666,semantic_forced,0.014592607508307348,-0.8438684304623457,0.8584610379706531,True,,,
moderate,2,18,2875806686,ivw_meta,0.3347475795453635,-0.07891811749738106,0.4136656970427446,True,,,
moderate,2,18,2875806686,random_effects_meta,0.3347475795453635,-0.08510165739035214,0.41984923693571563,True,,,
moderate,2,18,2875806686,full_nearest,0.3347475795453635,-0.29385997485998167,0.6286075544053451,True,,,
moderate,2,18,2875806686,ridge_meta_regression,0.3347475795453635,0.37930500585404203,0.04455742630867854,True,0.1,,
moderate,2,18,2875806686,rbf_kernel_ridge,0.3347475795453635,0.3635072610190356,0.028759681473672083,True,,0.01,2.0
moderate,2,18,2875806686,atlas,0.3347475795453635,0.24547631249317936,0.08927126705218413,False,,,
moderate,2,18,2875806686,atlas_no_rejection,0.3347475795453635,0.24547631249317936,0.08927126705218413,True,,,
moderate,2,18,2875806686,semantic_forced,0.3347475795453635,-0.10207642168373983,0.4368240012291033,True,,,
moderate,2,19,2377463166,ivw_meta,-0.14991457089919305,-0.7644500483553245,0.6145354774561315,True,,,
moderate,2,19,2377463166,random_effects_meta,-0.14991457089919305,-0.7802868967459419,0.6303723258467488,True,,,
moderate,2,19,2377463166,full_nearest,-0.14991457089919305,-0.9164158284733219,0.7665012575741289,True,,,
moderate,2,19,2377463166,ridge_meta_regression,-0.14991457089919305,-0.24776631431923513,0.09785174342004208,True,0.1,,
moderate,2,19,2377463166,rbf_kernel_ridge,-0.14991457089919305,-0.2692649104817487,0.11935033958255567,True,,0.01,2.0
moderate,2,19,2377463166,atlas,-0.14991457089919305,-0.26869314039192055,0.1187785694927275,False,,,
moderate,2,19,2377463166,atlas_no_rejection,-0.14991457089919305,-0.26869314039192055,0.1187785694927275,True,,,
moderate,2,19,2377463166,semantic_forced,-0.14991457089919305,-0.6762080743152468,0.5262935034160537,True,,,
moderate,2,20,2397262066,ivw_meta,1.1149615473545271,0.16424810027120773,0.9507134470833194,True,,,
moderate,2,20,2397262066,random_effects_meta,1.1149615473545271,0.19760182729916162,0.9173597200553655,True,,,
moderate,2,20,2397262066,full_nearest,1.1149615473545271,1.566721576974216,0.45176002961968886,True,,,
moderate,2,20,2397262066,ridge_meta_regression,1.1149615473545271,1.0253392115766236,0.08962233577790357,True,0.01,,
moderate,2,20,2397262066,rbf_kernel_ridge,1.1149615473545271,1.011555510123939,0.10340603723058805,True,,0.01,2.0
moderate,2,20,2397262066,atlas,1.1149615473545271,1.0159271453473775,0.09903440200714964,True,,,
moderate,2,20,2397262066,atlas_no_rejection,1.1149615473545271,1.0159271453473775,0.09903440200714964,True,,,
moderate,2,20,2397262066,semantic_forced,1.1149615473545271,1.2541883073271842,0.1392267599726571,True,,,
moderate,2,21,2969032628,ivw_meta,0.5394232931521934,0.0803882320629995,0.4590350610891939,True,,,
moderate,2,21,2969032628,random_effects_meta,0.5394232931521934,0.10214568470624687,0.43727760844594654,True,,,
moderate,2,21,2969032628,full_nearest,0.5394232931521934,0.3452748592872894,0.194148433864904,True,,,
moderate,2,21,2969032628,ridge_meta_regression,0.5394232931521934,0.20716321854249772,0.33226007460969564,True,0.1,,
moderate,2,21,2969032628,rbf_kernel_ridge,0.5394232931521934,0.3205141756327427,0.2189091175194507,True,,0.01,2.0
moderate,2,21,2969032628,atlas,0.5394232931521934,0.26098985971282956,0.27843343343936383,False,,,
moderate,2,21,2969032628,atlas_no_rejection,0.5394232931521934,0.26098985971282956,0.27843343343936383,True,,,
moderate,2,21,2969032628,semantic_forced,0.5394232931521934,0.2330176847354521,0.3064056084167413,True,,,
moderate,2,22,841855112,ivw_meta,0.2787741359236765,0.07251901508960232,0.20625512083407418,True,,,
moderate,2,22,841855112,random_effects_meta,0.2787741359236765,0.04896144483789955,0.22981269108577695,True,,,
moderate,2,22,841855112,full_nearest,0.2787741359236765,0.936588067851522,0.6578139319278455,True,,,
moderate,2,22,841855112,ridge_meta_regression,0.2787741359236765,0.13500182447775427,0.14377231144592223,True,1.0,,
moderate,2,22,841855112,rbf_kernel_ridge,0.2787741359236765,0.17294508880861148,0.10582904711506502,True,,0.01,2.0
moderate,2,22,841855112,atlas,0.2787741359236765,0.13359159941537668,0.14518253650829982,False,,,
moderate,2,22,841855112,atlas_no_rejection,0.2787741359236765,0.13359159941537668,0.14518253650829982,True,,,
moderate,2,22,841855112,semantic_forced,0.2787741359236765,0.1651455411840944,0.11362859473958209,True,,,
moderate,2,23,2942878210,ivw_meta,0.8790077764091451,0.3825989088110404,0.49640886759810465,True,,,
moderate,2,23,2942878210,random_effects_meta,0.8790077764091451,0.3566130915556135,0.5223946848535316,True,,,
moderate,2,23,2942878210,full_nearest,0.8790077764091451,0.9985354857597832,0.11952770935063817,True,,,
moderate,2,23,2942878210,ridge_meta_regression,0.8790077764091451,0.6259280768846296,0.2530796995245155,True,0.1,,
moderate,2,23,2942878210,rbf_kernel_ridge,0.8790077764091451,0.7035827992680224,0.1754249771411227,True,,0.01,2.0
moderate,2,23,2942878210,atlas,0.8790077764091451,0.6157513437965969,0.26325643261254816,True,,,
moderate,2,23,2942878210,atlas_no_rejection,0.8790077764091451,0.6157513437965969,0.26325643261254816,True,,,
moderate,2,23,2942878210,semantic_forced,0.8790077764091451,0.5239588420946486,0.35504893431449647,True,,,
moderate,2,24,300139858,ivw_meta,0.5676623938275893,-0.11690688599059754,0.6845692798181868,True,,,
moderate,2,24,300139858,random_effects_meta,0.5676623938275893,-0.1245064638226483,0.6921688576502376,True,,,
moderate,2,24,300139858,full_nearest,0.5676623938275893,0.26469628135139456,0.30296611247619476,True,,,
moderate,2,24,300139858,ridge_meta_regression,0.5676623938275893,0.19127589273747975,0.37638650109010957,True,0.1,,
moderate,2,24,300139858,rbf_kernel_ridge,0.5676623938275893,0.16420544916840757,0.40345694465918175,True,,0.01,2.0
moderate,2,24,300139858,atlas,0.5676623938275893,0.18609448717566507,0.38156790665192425,False,,,
moderate,2,24,300139858,atlas_no_rejection,0.5676623938275893,0.18609448717566507,0.38156790665192425,True,,,
moderate,2,24,300139858,semantic_forced,0.5676623938275893,0.015311983387885475,0.5523504104397039,True,,,
moderate,2,25,764277967,ivw_meta,0.472449331390347,-0.2814275065000688,0.7538768378904158,True,,,
moderate,2,25,764277967,random_effects_meta,0.472449331390347,-0.2703876446794294,0.7428369760697764,True,,,
moderate,2,25,764277967,full_nearest,0.472449331390347,-0.6052667756149723,1.0777161070053194,True,,,
moderate,2,25,764277967,ridge_meta_regression,0.472449331390347,0.20438483308104055,0.26806449830930645,True,0.01,,
moderate,2,25,764277967,rbf_kernel_ridge,0.472449331390347,0.21460624307089832,0.2578430883194487,True,,0.01,2.0
moderate,2,25,764277967,atlas,0.472449331390347,0.15838993837946508,0.3140593930108819,False,,,
moderate,2,25,764277967,atlas_no_rejection,0.472449331390347,0.15838993837946508,0.3140593930108819,True,,,
moderate,2,25,764277967,semantic_forced,0.472449331390347,0.28822857843132005,0.18422075295902696,True,,,
moderate,2,26,1914556486,ivw_meta,0.09059500230289527,-0.345692031611299,0.4362870339141943,True,,,
moderate,2,26,1914556486,random_effects_meta,0.09059500230289527,-0.3066866937711409,0.3972816960740362,True,,,
moderate,2,26,1914556486,full_nearest,0.09059500230289527,0.7883522261173149,0.6977572238144196,True,,,
moderate,2,26,1914556486,ridge_meta_regression,0.09059500230289527,0.030160407300264536,0.06043459500263074,True,0.01,,
moderate,2,26,1914556486,rbf_kernel_ridge,0.09059500230289527,-0.013735161032361554,0.10433016333525683,True,,0.01,2.0
moderate,2,26,1914556486,atlas,0.09059500230289527,0.024941528145422442,0.06565347415747283,False,,,
moderate,2,26,1914556486,atlas_no_rejection,0.09059500230289527,0.024941528145422442,0.06565347415747283,True,,,
moderate,2,26,1914556486,semantic_forced,0.09059500230289527,-0.3544900808157547,0.44508508311865,True,,,
moderate,2,27,3892273787,ivw_meta,0.7496044453377277,0.030114906819051296,0.7194895385186765,True,,,
moderate,2,27,3892273787,random_effects_meta,0.7496044453377277,0.043421702057606315,0.7061827432801214,True,,,
moderate,2,27,3892273787,full_nearest,0.7496044453377277,0.5866814800489187,0.162922965288809,True,,,
moderate,2,27,3892273787,ridge_meta_regression,0.7496044453377277,0.7298543782817811,0.01975006705594662,True,0.1,,
moderate,2,27,3892273787,rbf_kernel_ridge,0.7496044453377277,0.6479292320955273,0.10167521324220041,True,,0.01,2.0
moderate,2,27,3892273787,atlas,0.7496044453377277,0.3929601069778249,0.35664433835990283,False,,,
moderate,2,27,3892273787,atlas_no_rejection,0.7496044453377277,0.3929601069778249,0.35664433835990283,True,,,
moderate,2,27,3892273787,semantic_forced,0.7496044453377277,0.004079977117498107,0.7455244682202297,True,,,
moderate,2,28,1677782168,ivw_meta,0.7176568506991101,-0.09369302217511422,0.8113498728742243,True,,,
moderate,2,28,1677782168,random_effects_meta,0.7176568506991101,-0.06852189841912869,0.7861787491182388,True,,,
moderate,2,28,1677782168,full_nearest,0.7176568506991101,1.5825125919842833,0.8648557412851732,True,,,
moderate,2,28,1677782168,ridge_meta_regression,0.7176568506991101,0.3001989955342847,0.4174578551648254,True,0.1,,
moderate,2,28,1677782168,rbf_kernel_ridge,0.7176568506991101,0.47149563331802885,0.24616121738108127,True,,0.01,1.0
moderate,2,28,1677782168,atlas,0.7176568506991101,0.30568083642523697,0.41197601427387315,False,,,
moderate,2,28,1677782168,atlas_no_rejection,0.7176568506991101,0.30568083642523697,0.41197601427387315,True,,,
moderate,2,28,1677782168,semantic_forced,0.7176568506991101,0.21586564148250484,0.5017912092166052,True,,,
moderate,2,29,432935632,ivw_meta,0.6494422570101687,0.07660836713910675,0.5728338898710619,True,,,
moderate,2,29,432935632,random_effects_meta,0.6494422570101687,0.06836004092597173,0.581082216084197,True,,,
moderate,2,29,432935632,full_nearest,0.6494422570101687,1.215538302386334,0.5660960453761653,True,,,
moderate,2,29,432935632,ridge_meta_regression,0.6494422570101687,0.2959195438321978,0.35352271317797085,True,1.0,,
moderate,2,29,432935632,rbf_kernel_ridge,0.6494422570101687,0.4808503079109875,0.16859194909918118,True,,0.01,2.0
moderate,2,29,432935632,atlas,0.6494422570101687,0.3207816899795948,0.3286605670305739,False,,,
moderate,2,29,432935632,atlas_no_rejection,0.6494422570101687,0.3207816899795948,0.3286605670305739,True,,,
moderate,2,29,432935632,semantic_forced,0.6494422570101687,0.2638527551800176,0.38558950183015106,True,,,
moderate,2,30,625368677,ivw_meta,0.6954286125519056,0.3088968377445896,0.386531774807316,True,,,
moderate,2,30,625368677,random_effects_meta,0.6954286125519056,0.32287467218721494,0.37255394036469064,True,,,
moderate,2,30,625368677,full_nearest,0.6954286125519056,0.33081427430421534,0.36461433824769024,True,,,
moderate,2,30,625368677,ridge_meta_regression,0.6954286125519056,0.6448888939933132,0.050539718558592406,True,1.0,,
moderate,2,30,625368677,rbf_kernel_ridge,0.6954286125519056,0.6403407643878429,0.05508784816406265,True,,0.01,2.0
moderate,2,30,625368677,atlas,0.6954286125519056,0.5165242774450539,0.17890433510685166,True,,,
moderate,2,30,625368677,atlas_no_rejection,0.6954286125519056,0.5165242774450539,0.17890433510685166,True,,,
moderate,2,30,625368677,semantic_forced,0.6954286125519056,0.58342431082659,0.11200430172531561,True,,,
moderate,2,31,1108712926,ivw_meta,0.3027492186056376,-0.256292618707169,0.5590418373128065,True,,,
moderate,2,31,1108712926,random_effects_meta,0.3027492186056376,-0.2834973755382119,0.5862465941438495,True,,,
moderate,2,31,1108712926,full_nearest,0.3027492186056376,0.2372011376574519,0.06554808094818568,True,,,
moderate,2,31,1108712926,ridge_meta_regression,0.3027492186056376,0.3429857330603018,0.040236514454664196,True,0.1,,
moderate,2,31,1108712926,rbf_kernel_ridge,0.3027492186056376,0.37381211830826244,0.07106289970262486,True,,0.01,2.0
moderate,2,31,1108712926,atlas,0.3027492186056376,0.21959432677356155,0.08315489183207603,False,,,
moderate,2,31,1108712926,atlas_no_rejection,0.3027492186056376,0.21959432677356155,0.08315489183207603,True,,,
moderate,2,31,1108712926,semantic_forced,0.3027492186056376,-0.27253158154832624,0.5752808001539638,True,,,
moderate,2,32,887533333,ivw_meta,0.19001326347605862,-0.4382041021151357,0.6282173655911943,True,,,
moderate,2,32,887533333,random_effects_meta,0.19001326347605862,-0.4428640392550834,0.6328773027311421,True,,,
moderate,2,32,887533333,full_nearest,0.19001326347605862,0.09673456924909182,0.0932786942269668,True,,,
moderate,2,32,887533333,ridge_meta_regression,0.19001326347605862,-0.14571843468606954,0.33573169816212817,True,0.01,,
moderate,2,32,887533333,rbf_kernel_ridge,0.19001326347605862,-0.160399972968567,0.35041323644462563,True,,0.01,2.0
moderate,2,32,887533333,atlas,0.19001326347605862,-0.12342234091629245,0.3134356043923511,False,,,
moderate,2,32,887533333,atlas_no_rejection,0.19001326347605862,-0.12342234091629245,0.3134356043923511,True,,,
moderate,2,32,887533333,semantic_forced,0.19001326347605862,-0.3858269446856102,0.5758402081616688,True,,,
moderate,2,33,2977102933,ivw_meta,0.8114131035787963,-0.25676836650643803,1.0681814700852343,True,,,
moderate,2,33,2977102933,random_effects_meta,0.8114131035787963,-0.23141593271701286,1.042829036295809,True,,,
moderate,2,33,2977102933,full_nearest,0.8114131035787963,-0.2520099984019779,1.0634231019807743,True,,,
moderate,2,33,2977102933,ridge_meta_regression,0.8114131035787963,0.6156222961978415,0.19579080738095478,True,0.1,,
moderate,2,33,2977102933,rbf_kernel_ridge,0.8114131035787963,0.5646466635627211,0.24676644001607517,True,,0.01,2.0
moderate,2,33,2977102933,atlas,0.8114131035787963,0.4779031170373491,0.33350998654144715,False,,,
moderate,2,33,2977102933,atlas_no_rejection,0.8114131035787963,0.4779031170373491,0.33350998654144715,True,,,
moderate,2,33,2977102933,semantic_forced,0.8114131035787963,-0.12152377003604806,0.9329368736148443,True,,,
moderate,2,34,2136914990,ivw_meta,0.6826995088399246,0.02748964717197096,0.6552098616679536,True,,,
moderate,2,34,2136914990,random_effects_meta,0.6826995088399246,0.0160024801315801,0.6666970287083445,True,,,
moderate,2,34,2136914990,full_nearest,0.6826995088399246,1.429696164088259,0.7469966552483345,True,,,
moderate,2,34,2136914990,ridge_meta_regression,0.6826995088399246,0.5109269500810206,0.17177255875890396,True,1.0,,
moderate,2,34,2136914990,rbf_kernel_ridge,0.6826995088399246,0.6427315117076857,0.039967997132238864,True,,0.01,2.0
moderate,2,34,2136914990,atlas,0.6826995088399246,0.6284969384735708,0.054202570366353786,False,,,
moderate,2,34,2136914990,atlas_no_rejection,0.6826995088399246,0.6284969384735708,0.054202570366353786,True,,,
moderate,2,34,2136914990,semantic_forced,0.6826995088399246,-0.0634048579422837,0.7461043667822083,True,,,
moderate,2,35,513957600,ivw_meta,0.5614342544600498,-0.13349095859046375,0.6949252130505136,True,,,
moderate,2,35,513957600,random_effects_meta,0.5614342544600498,-0.13518613340238775,0.6966203878624375,True,,,
moderate,2,35,513957600,full_nearest,0.5614342544600498,0.5788119803645804,0.017377725904530572,True,,,
moderate,2,35,513957600,ridge_meta_regression,0.5614342544600498,0.8286748994388915,0.2672406449788417,True,0.01,,
moderate,2,35,513957600,rbf_kernel_ridge,0.5614342544600498,0.6469169826083551,0.08548272814830526,True,,0.01,1.0
moderate,2,35,513957600,atlas,0.5614342544600498,0.45658268480531483,0.10485156965473497,False,,,
